Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Units_Sold,Discount_Applied,Revenue,Clicks,Impressions,Conversion_Rate,Category,Region,Ad_CTR,Ad_CPC,Ad_Spend
34abbaf6-a8c6-4859-8000-55fce71125a3,Customer_8080,Product_65,2024-09-23,90,0.19,230.27,9,241,0.04,Clothing,Europe,0.1556,0.8,124.48
1437e020-abfb-4f50-ae54-81c17001e74d,Customer_15090,Product_131,2024-07-24,107,0.04,220.57,31,55,0.56,Clothing,North America,0.1826,0.86,157.04
ec3daa8d-4a33-4ce1-bdc4-9d4911543ea2,Customer_7988,Product_184,2024-06-19,105,0.26,224.24,17,277,0.06,Clothing,North America,0.1702,1.13,192.33
e15efbcc-63ae-406a-8f4b-f9aa38322359,Customer_5384,Product_459,2024-05-22,89,0.0,55.0,2,263,0.01,Clothing,Europe,0.0405,1.42,57.51
01a7dd8b-0ec9-4dc2-87fc-f4b35690178b,Customer_4080,Product_518,2024-08-19,120,0.26,1046.89,25,34,0.74,Electronics,North America,0.0499,1.03,51.4
5fd22e50-b15b-4de7-a146-ee8cd9f0a5b9,Customer_3319,Product_43,2024-10-22,110,0.01,1164.16,30,326,0.09,Clothing,North America,0.0203,1.38,28.01
f4e1eb91-45a4-4408-bb3a-9e1b88f47d81,Customer_9999,Product_80,2024-05-10,89,0.12,248.89,30,225,0.13,Clothing,Europe,0.1974,1.47,290.18
230ac69e-d163-491e-8781-789de7b82f29,Customer_8419,Product_208,2024-06-21,90,0.16,343.34,8,362,0.02,Electronics,Asia,0.1065,0.23,24.5
6f72c332-efa2-4d8f-9307-5a8bf1f50a1e,Customer_3156,Product_261,2024-06-04,97,0.04,365.8,3,446,0.01,Toys,Europe,0.0892,1.57,140.04
c878eb78-a9b1-408c-8a95-6e2dec2330fb,Customer_14162,Product_53,2024-01-09,86,0.16,192.61,43,93,0.46,Home Appliances,Europe,0.0878,0.24,21.07
5b7ddfb4-9d74-4032-b610-6c9eb9084fcd,Customer_10380,Product_672,2024-02-20,93,0.29,1192.49,30,388,0.08,Clothing,Europe,0.1711,0.31,53.04
1d2fdb0b-cf59-48ff-85b9-358e7a1b9628,Customer_17969,Product_479,2024-02-08,113,0.06,1235.39,41,316,0.13,Toys,North America,0.0325,1.78,57.85
4380ec65-8a83-4a21-8c97-351f44788715,Customer_19684,Product_494,2024-10-02,101,0.19,34.3,35,426,0.08,Home Appliances,North America,0.1729,0.76,131.4
09b82b04-a5c7-430e-98d4-facd3b3d204f,Customer_545,Product_77,2024-04-29,107,0.11,842.74,48,334,0.14,Clothing,North America,0.1898,0.42,79.72
a0d44949-ab47-4293-b369-fa1ed1471353,Customer_15997,Product_53,2024-11-13,105,0.06,431.08,2,215,0.01,Home Appliances,North America,0.1364,0.13,17.73
7a37643f-2802-4b9f-bb93-9af6931c44d8,Customer_5489,Product_392,2024-03-23,88,0.11,432.46,30,106,0.28,Electronics,Asia,0.0296,0.31,9.18
a27cb204-4698-4cda-bacc-a4fcbe2e45f7,Customer_17704,Product_98,2024-11-16,82,0.01,769.47,42,276,0.15,Clothing,Asia,0.0833,1.82,151.61
299f610a-4b1b-4364-9802-5efa5f2ee395,Customer_2043,Product_850,2024-04-13,78,0.05,278.79,21,273,0.08,Home Appliances,Asia,0.1167,1.08,126.04
b6eddef0-1844-488e-bfe6-d939f4a357b3,Customer_17999,Product_311,2024-06-08,100,0.11,602.41,29,325,0.09,Electronics,Europe,0.1238,0.56,69.33
c6fa352f-10d5-43d9-9f88-6fc366d956b3,Customer_17905,Product_220,2024-07-03,110,0.25,689.24,45,33,1.36,Clothing,North America,0.1269,1.93,244.92
896566cd-2015-48af-84a6-9b21d82cf0fd,Customer_15221,Product_492,2024-01-11,87,0.09,255.69,24,466,0.05,Home Appliances,Europe,0.1887,0.87,164.17
c30f2c2a-0d43-4eb8-bd72-9c1a25366101,Customer_1187,Product_64,2024-02-21,107,0.15,400.25,21,383,0.05,Clothing,North America,0.0299,0.37,11.06
afa5f065-06b0-4ccf-9294-9bdeb74f6962,Customer_12026,Product_978,2024-04-17,112,0.18,127.99,49,177,0.28,Toys,North America,0.1674,1.28,214.27
4f636e1f-ff0a-4397-91cc-1410769e3e42,Customer_2052,Product_156,2024-08-26,115,0.02,290.0,36,474,0.08,Toys,North America,0.1421,1.22,173.36
f8b4cbb5-01ec-4bed-805a-4a32b4728b9f,Customer_58,Product_600,2024-03-14,93,0.22,556.98,34,441,0.08,Electronics,Asia,0.1105,1.84,203.32
303d57ac-3b84-46cb-b2b6-b97e8fe3140c,Customer_4987,Product_337,2024-02-23,102,0.04,721.84,22,419,0.05,Electronics,Europe,0.1073,0.3,32.19
ee43c803-aa97-40d3-97ae-7a08f1f7e609,Customer_9024,Product_868,2024-03-07,78,0.02,658.76,14,332,0.04,Books,Asia,0.1005,1.83,183.92
f458cc81-5ec2-40c7-8e5d-5fac969ab8e2,Customer_10622,Product_399,2024-11-20,91,0.29,666.18,38,272,0.14,Home Appliances,Europe,0.1548,0.38,58.82
2d8eba6c-2405-45f6-80d5-6999e42ca9b1,Customer_6030,Product_111,2024-05-02,106,0.25,937.6,36,307,0.12,Home Appliances,North America,0.0155,1.41,21.86
9bd21628-8586-4ce0-9e78-927c841f7338,Customer_10094,Product_439,2024-03-31,104,0.19,172.21,42,169,0.25,Electronics,Europe,0.0236,1.56,36.82
9a4ea9eb-6da3-440a-8906-e51402c905c9,Customer_19607,Product_358,2023-12-11,76,0.04,414.84,43,468,0.09,Books,Asia,0.174,1.55,269.7
411bb3d7-02ba-40e7-8cdf-a7ec0d3cdc97,Customer_1903,Product_631,2024-11-26,105,0.21,85.19,46,386,0.12,Home Appliances,North America,0.0153,1.03,15.76
01be16f2-7ed8-4342-9eaa-73d4bb410c2d,Customer_16130,Product_420,2024-12-04,87,0.25,88.94,1,295,0.0,Toys,Asia,0.0333,0.94,31.3
8548ac7d-a5d3-4c4b-a642-a979a6cf9d5c,Customer_91,Product_958,2024-08-26,102,0.23,307.67,35,405,0.09,Electronics,Europe,0.0746,1.19,88.77
2c477e48-4579-4e6d-b595-985088308143,Customer_3251,Product_482,2024-01-06,116,0.3,97.96,40,290,0.14,Toys,North America,0.1215,0.89,108.14
e3a3178c-164c-46ca-99b6-f43f0c741a4d,Customer_3462,Product_599,2024-11-20,88,0.0,296.28,7,358,0.02,Home Appliances,Europe,0.0859,0.8,68.72
edbaedb9-8ce8-4000-958d-ea3683e612d3,Customer_8892,Product_650,2024-05-13,115,0.22,626.06,49,244,0.2,Toys,North America,0.0293,0.36,10.55
fa1acbe1-d4ad-4948-ac8e-c5fdbed763ec,Customer_7991,Product_91,2024-09-29,85,0.3,506.28,32,157,0.2,Books,Europe,0.0968,1.57,151.98
7df42942-b65d-4216-963b-adc2e4903596,Customer_16072,Product_399,2024-11-12,84,0.27,684.94,38,67,0.57,Home Appliances,Asia,0.1994,0.65,129.61
e86cfebe-8f5d-494b-90c4-9623a9a4ebf9,Customer_17134,Product_761,2024-09-21,84,0.11,1624.21,20,499,0.04,Home Appliances,Asia,0.12,1.38,165.6
e62ff3a9-4fcb-4b7f-8764-08d49c1e8711,Customer_2554,Product_138,2024-03-18,109,0.11,1263.09,21,37,0.57,Home Appliances,North America,0.1049,0.66,69.23
388f7b43-0034-4fe8-9b82-69a6291fbd56,Customer_18376,Product_763,2024-10-19,80,0.14,1688.56,16,394,0.04,Books,Asia,0.0841,0.86,72.33
246f0d8d-634d-42ba-8484-96584d21eea5,Customer_6452,Product_287,2024-10-29,101,0.14,51.02,21,413,0.05,Toys,Europe,0.0439,1.62,71.12
0594028e-2c8b-4a52-817a-f161ca680a5b,Customer_4074,Product_678,2024-01-18,78,0.22,616.28,38,52,0.73,Books,Asia,0.059,1.28,75.52
df8be3f5-b1ba-4003-84a4-8291bc768be3,Customer_14826,Product_105,2024-06-19,94,0.24,370.52,11,301,0.04,Electronics,Asia,0.188,0.88,165.44
f29a8fa7-147d-40ed-b90f-7ed401f30eb2,Customer_1408,Product_328,2024-11-06,78,0.23,610.43,31,70,0.44,Books,Asia,0.0997,1.02,101.69
003fb789-4ae5-4c74-a90a-bb6dbd8d28e1,Customer_9410,Product_383,2024-05-02,88,0.22,251.88,29,315,0.09,Toys,Asia,0.1051,0.66,69.37
aa9be4de-b895-4fb1-b457-bdcad61f6356,Customer_5233,Product_603,2024-08-30,96,0.13,749.17,40,259,0.15,Electronics,Asia,0.1437,0.34,48.86
c44867be-24d1-4b2d-8112-c4e900ee32c3,Customer_11378,Product_651,2024-04-01,119,0.12,41.08,44,252,0.17,Toys,North America,0.0296,1.93,57.13
b1525c3e-75cc-4a50-91b6-01d72a544e8a,Customer_4714,Product_939,2024-06-27,100,0.14,90.09,39,22,1.77,Books,North America,0.1869,1.94,362.59
82ca32c6-e718-4c53-a39e-157b5587b40c,Customer_17244,Product_816,2023-12-21,88,0.06,368.86,12,404,0.03,Books,Europe,0.0645,0.52,33.54
0442c3e1-876d-451a-a70f-143503d3b44b,Customer_4265,Product_26,2024-07-01,88,0.21,155.06,37,260,0.14,Home Appliances,Europe,0.0125,1.34,16.75
e7622bb0-903f-4fc2-8316-49be5ce81f86,Customer_10255,Product_419,2024-03-27,124,0.13,1279.11,22,223,0.1,Electronics,North America,0.0706,1.3,91.78
3abe5e87-d070-47e2-9045-34136d564902,Customer_2370,Product_443,2024-09-01,105,0.16,1426.56,0,121,0.0,Electronics,Europe,0.0544,1.63,88.67
382d0756-9394-4eb8-ac51-36d9cc76126a,Customer_19963,Product_643,2024-10-03,79,0.25,861.05,20,25,0.8,Books,Asia,0.1874,1.83,342.94
55451692-4efe-4890-8bd9-5cf76575ab50,Customer_8340,Product_40,2024-09-29,92,0.1,423.79,13,355,0.04,Toys,Asia,0.0551,1.43,78.79
4d86fa2a-02e0-4a9a-a2d7-6bd23b435ae5,Customer_12984,Product_91,2024-05-12,88,0.23,1113.82,49,218,0.22,Books,Europe,0.0679,0.55,37.35
ab2963a3-6cb2-4c17-9aeb-b3c4341a72be,Customer_19241,Product_608,2024-02-22,98,0.23,351.77,44,188,0.23,Clothing,Europe,0.0832,1.59,132.29
a1b80a54-5243-4cf1-b9e0-5938520090c5,Customer_6236,Product_975,2024-06-07,102,0.17,61.09,15,232,0.06,Toys,Europe,0.0657,1.45,95.26
2effb1d5-6aaf-4121-9549-d8ced5bcf562,Customer_1712,Product_708,2024-10-22,126,0.23,1083.82,49,234,0.21,Electronics,North America,0.1988,1.84,365.79
60612f8b-489a-4a85-ba61-3c03be23dd0e,Customer_12734,Product_439,2024-01-24,97,0.25,159.45,32,429,0.07,Electronics,Asia,0.1526,1.52,231.95
4f132936-7c1e-4112-a352-0c4e4799aa30,Customer_1279,Product_406,2024-08-14,89,0.09,1759.69,18,343,0.05,Books,Europe,0.0214,0.98,20.97
4ed78233-d586-4fbd-872e-b649418521ba,Customer_985,Product_205,2024-09-20,88,0.04,1112.72,27,75,0.36,Books,Europe,0.1005,0.44,44.22
c73bb226-46c7-49dd-9c86-15d9e96f4972,Customer_6427,Product_393,2024-10-06,104,0.15,246.94,20,252,0.08,Electronics,Europe,0.0998,0.33,32.93
af959c3d-fd37-4fb1-8a43-12f5e41c4a01,Customer_17597,Product_652,2024-04-07,110,0.26,1346.39,4,177,0.02,Home Appliances,North America,0.1143,1.65,188.6
bca17eec-07fc-4971-b83a-2ee9072ea7e6,Customer_6549,Product_741,2024-02-05,93,0.08,607.49,48,360,0.13,Toys,Asia,0.1843,1.86,342.8
bdcc79c1-7369-40b8-a303-05ce172700b6,Customer_2682,Product_812,2024-07-24,104,0.23,552.44,13,78,0.17,Electronics,Europe,0.1107,0.69,76.38
a45affa9-92f7-4102-b644-3936098848b5,Customer_19202,Product_778,2024-07-15,90,0.18,35.36,3,446,0.01,Books,Europe,0.0277,0.24,6.65
3e6d229f-4861-4d94-8a7c-8a71a8134814,Customer_121,Product_874,2024-08-23,86,0.21,276.6,43,75,0.57,Clothing,Asia,0.1302,1.9,247.38
33c59a5e-a6e9-44f3-b775-cd4dd9ce48e8,Customer_12988,Product_27,2024-02-03,123,0.17,259.76,11,353,0.03,Electronics,North America,0.0129,1.23,15.87
63642220-42d6-4c01-a620-e23fbc06acb0,Customer_1559,Product_675,2023-12-13,102,0.15,377.37,6,267,0.02,Toys,Europe,0.1249,1.58,197.34
67ffe70c-4f29-46f3-a7bf-d5ad67e6118e,Customer_15398,Product_57,2024-02-11,109,0.1,729.65,40,309,0.13,Home Appliances,North America,0.1484,0.94,139.5
dfeea7a6-cac7-4d2b-b717-72582a0e5365,Customer_7871,Product_776,2024-07-31,86,0.14,404.47,21,443,0.05,Clothing,Asia,0.053,1.6,84.8
71e8b56a-deca-4302-ba16-03e9d4ec1a78,Customer_3040,Product_649,2024-01-15,86,0.16,1287.48,0,328,0.0,Home Appliances,Asia,0.1173,0.13,15.25
3d113acd-cb44-499f-a6cb-e7b41af80a6a,Customer_18804,Product_821,2024-04-13,115,0.11,757.16,22,366,0.06,Clothing,North America,0.1243,1.36,169.05
5280dbbd-4245-497a-b05e-625b2755691d,Customer_1281,Product_29,2024-03-17,86,0.02,456.61,14,435,0.03,Clothing,Asia,0.0149,0.96,14.3
2c7a8bd4-cbd8-4181-b6e2-c33d68fba2d4,Customer_7588,Product_82,2023-12-07,88,0.05,37.68,31,428,0.07,Clothing,Asia,0.0625,1.13,70.62
26da5d40-2cf7-4df4-94a3-8d863f3d3f8b,Customer_10585,Product_159,2024-01-06,100,0.17,1226.54,34,177,0.19,Clothing,Europe,0.1181,1.86,219.67
16af0e3d-a6c5-46d4-aaba-4a57e7f33cb3,Customer_15437,Product_968,2024-06-08,98,0.06,620.37,45,41,1.1,Electronics,Asia,0.0156,1.06,16.54
cd82d4f2-90df-41cb-b49b-9ca65b71061b,Customer_3241,Product_929,2024-09-12,118,0.27,891.88,39,208,0.19,Clothing,North America,0.1522,0.71,108.06
51ce1f8d-0761-49a2-995d-5c68ee3ea5f6,Customer_16177,Product_42,2024-05-13,104,0.18,1370.09,21,110,0.19,Toys,Europe,0.1159,1.74,201.67
88496950-244f-4cea-8990-892cbc9f62a4,Customer_14376,Product_616,2024-09-06,103,0.01,400.74,41,426,0.1,Toys,Europe,0.1996,1.37,273.45
ede08144-b4d7-4a21-b944-138809607744,Customer_9006,Product_946,2024-06-11,101,0.08,345.77,37,179,0.21,Toys,Europe,0.1168,0.65,75.92
9525c2b3-6726-419e-a898-8f221a790c9c,Customer_13266,Product_294,2024-08-09,91,0.14,450.67,28,440,0.06,Books,Europe,0.0918,0.15,13.77
276b1742-6e34-4a51-a026-3974d061f168,Customer_4720,Product_961,2024-04-30,119,0.06,242.22,7,210,0.03,Toys,North America,0.1977,0.42,83.03
35984ff3-79f3-4be5-92fe-31c5f49241b2,Customer_1402,Product_679,2024-05-22,104,0.09,158.79,44,441,0.1,Books,North America,0.1537,1.46,224.4
12ef3800-6152-459e-9ec1-3e41b04cf8ed,Customer_15037,Product_734,2024-04-16,88,0.25,324.02,43,260,0.17,Clothing,Asia,0.0565,2.0,113.0
0cbc5214-6650-4a3b-bad1-df2dcf8314e8,Customer_16122,Product_55,2024-03-02,114,0.28,297.58,43,429,0.1,Clothing,North America,0.1499,1.54,230.85
56159668-daea-4bf8-abfb-17b1105f7bbf,Customer_7603,Product_938,2024-06-26,95,0.25,763.53,36,479,0.08,Toys,Asia,0.0785,1.16,91.06
86756e46-69b3-459f-8c39-1ffb9a0ae86c,Customer_3334,Product_745,2024-11-24,127,0.02,976.08,13,55,0.24,Electronics,North America,0.1693,0.42,71.11
b7ef0472-3964-4915-a930-f1d3788ec3a0,Customer_9068,Product_134,2024-03-28,92,0.2,251.2,4,397,0.01,Home Appliances,Europe,0.1059,0.29,30.71
e55283a9-8a97-46a6-8688-50d6a23a01e1,Customer_15286,Product_606,2024-02-23,98,0.11,128.77,11,112,0.1,Electronics,Asia,0.1105,0.86,95.03
26884a10-76a9-44f7-ad40-f053ea389088,Customer_16747,Product_528,2024-07-07,96,0.06,41.75,48,426,0.11,Electronics,Asia,0.1022,1.52,155.34
20bbaf29-0422-44d2-88b5-a4ad665e5e97,Customer_10844,Product_512,2024-01-04,93,0.25,623.69,36,55,0.65,Home Appliances,Europe,0.1824,1.75,319.2
d561d381-23de-4390-af8d-d8e2cf5da509,Customer_2371,Product_350,2024-04-19,84,0.17,164.85,11,310,0.04,Home Appliances,Asia,0.1989,1.48,294.37
8a10e599-e90d-4dca-96c4-d50b70200668,Customer_11335,Product_6,2024-09-19,87,0.2,1554.69,23,31,0.74,Home Appliances,Asia,0.0241,1.11,26.75
f8ab69e9-cf72-4cd9-866e-61a2447adecd,Customer_19139,Product_446,2024-01-25,121,0.12,557.69,11,394,0.03,Toys,North America,0.1834,1.15,210.91
605dc079-35b1-4b16-b8b9-eb3b42d22ac9,Customer_6106,Product_304,2024-06-28,100,0.03,604.35,5,447,0.01,Electronics,Asia,0.0986,0.72,70.99
1b17c2e0-fd2c-42c8-891e-fe6f7c66cffc,Customer_15891,Product_252,2024-03-19,91,0.26,209.79,33,385,0.09,Clothing,Asia,0.1428,1.4,199.92
4409abd4-ce31-4d97-8192-7a0a2df14d3d,Customer_9758,Product_42,2024-11-11,122,0.24,634.92,39,47,0.83,Toys,North America,0.1484,1.18,175.11
2a113327-6c97-4f7b-be64-5086461e845b,Customer_5385,Product_545,2024-02-24,114,0.01,164.85,37,109,0.34,Home Appliances,North America,0.1567,1.22,191.17
c3a0ce6f-ee5e-4663-a9d3-1f53ef656c43,Customer_14015,Product_707,2024-02-12,115,0.1,288.48,19,433,0.04,Clothing,North America,0.1766,0.35,61.81
6bb2a281-5fd2-48c1-b189-a9d085ca2fc0,Customer_15147,Product_824,2024-10-15,81,0.13,370.82,4,470,0.01,Books,Asia,0.0789,1.74,137.29
828e8826-b56a-475a-9a57-6e6b37adfc80,Customer_12745,Product_599,2023-12-26,95,0.07,413.31,14,87,0.16,Home Appliances,Europe,0.1618,1.33,215.19
81c6593e-ee9b-46b3-893d-7a50fab9a117,Customer_579,Product_166,2024-04-07,93,0.28,54.21,42,274,0.15,Home Appliances,Europe,0.1901,0.15,28.51
24ea06cc-ee7f-43bf-aefb-65563f417b5d,Customer_4294,Product_132,2024-09-19,129,0.04,88.79,48,398,0.12,Electronics,North America,0.0277,1.11,30.75
9def508b-87b4-41e1-b9d3-278e9a253632,Customer_19829,Product_273,2023-12-29,125,0.17,395.25,9,334,0.03,Toys,North America,0.082,0.34,27.88
371fa09b-4d29-45a1-a51b-5d46b86e2fb7,Customer_3246,Product_27,2024-07-16,110,0.06,882.55,37,203,0.18,Electronics,Europe,0.0212,1.58,33.5
c61f9b6a-0b7d-4e57-9c9c-68abb7701884,Customer_17849,Product_719,2024-11-14,93,0.11,392.28,39,282,0.14,Books,Europe,0.1164,0.98,114.07
b7c94f23-1f32-49a4-8197-548d75166a60,Customer_15064,Product_621,2024-03-30,103,0.11,88.47,15,147,0.1,Toys,Europe,0.0635,0.29,18.41
10c76b59-8e19-4586-a38a-80c1300f1eb4,Customer_1860,Product_263,2024-02-15,99,0.3,424.03,36,167,0.22,Electronics,Asia,0.1732,1.3,225.16
cd70dfdb-c245-4ee6-8bb0-d17f25d1cde6,Customer_3495,Product_914,2024-01-08,121,0.26,152.62,35,177,0.2,Clothing,North America,0.073,0.63,45.99
1df945f9-28fc-4f08-8ed3-df40460d9569,Customer_9202,Product_156,2024-05-09,104,0.15,167.69,28,398,0.07,Toys,Europe,0.077,0.54,41.58
fdd22064-d9cf-4c5d-81a7-14f27436f505,Customer_8876,Product_98,2024-06-02,92,0.28,839.42,35,444,0.08,Clothing,Asia,0.0547,0.48,26.26
af7e1bf1-1231-4d7a-af2b-b2cadebe9d27,Customer_5399,Product_943,2024-01-13,97,0.2,1593.95,48,46,1.04,Toys,Asia,0.0898,1.73,155.35
2ce1f7c3-8a60-4d07-89d6-4c21bad8e121,Customer_709,Product_427,2024-09-06,125,0.16,182.42,10,350,0.03,Toys,North America,0.0324,1.91,61.88
fc740a82-06eb-4067-9689-638e623ddfeb,Customer_13024,Product_701,2024-09-25,90,0.11,181.61,26,455,0.06,Books,Europe,0.0596,1.98,118.01
9cb34d97-178b-4b0c-a35c-289d956003ed,Customer_2263,Product_251,2024-07-28,112,0.14,523.22,35,433,0.08,Electronics,Europe,0.0958,1.85,177.23
5f07bf27-1b2e-45c2-9c38-23d57ae8a6e7,Customer_12206,Product_909,2024-07-05,129,0.18,12.33,1,94,0.01,Electronics,North America,0.1597,1.63,260.31
92ab1ce4-ffb4-4576-8983-8a96d8bd73ee,Customer_16692,Product_498,2024-11-18,99,0.27,1330.91,40,291,0.14,Home Appliances,Europe,0.0411,1.72,70.69
57a1c8f4-3b90-4d55-9d33-16afc5ce8d04,Customer_17133,Product_908,2024-04-06,118,0.21,125.06,5,173,0.03,Clothing,North America,0.0578,1.76,101.73
68fc61b1-b461-4614-82e4-1df6aa7faf66,Customer_12361,Product_464,2024-06-10,87,0.13,50.5,38,438,0.09,Home Appliances,Asia,0.0759,0.77,58.44
2bce3081-d87d-41e2-a959-f9054e5d518a,Customer_4917,Product_443,2024-04-18,100,0.02,832.16,21,111,0.19,Electronics,Asia,0.1995,0.21,41.9
f240aaf8-2cde-4ae3-8f98-0c8940301926,Customer_15222,Product_413,2024-10-07,113,0.05,280.3,24,105,0.23,Home Appliances,North America,0.1469,1.21,177.75
2b75587e-0170-4bad-93b7-8cbb8bafbb57,Customer_8799,Product_383,2024-03-12,98,0.11,1149.6,11,480,0.02,Toys,Asia,0.1085,1.41,152.98
391d9e0a-4806-4047-b0d4-84278a162676,Customer_14437,Product_324,2024-01-02,121,0.01,720.97,24,485,0.05,Clothing,North America,0.0342,1.17,40.01
347db427-26cc-4698-a6d0-1a8785cf3f41,Customer_9120,Product_381,2024-01-02,91,0.07,275.39,10,310,0.03,Books,Europe,0.181,0.9,162.9
0f3eb58b-d23f-4477-9d81-33f9578f29e7,Customer_4330,Product_16,2024-05-06,132,0.05,752.61,38,398,0.1,Electronics,North America,0.0208,0.37,7.7
4533f65f-9d2e-4547-ad7a-8110ec8eccae,Customer_4156,Product_906,2024-11-01,107,0.04,445.08,30,351,0.09,Toys,Europe,0.1155,1.66,191.73
ec670819-21a1-42cd-b290-917b84176658,Customer_19819,Product_157,2024-05-01,116,0.11,148.42,22,420,0.05,Home Appliances,North America,0.028,0.37,10.36
b5fad418-d3ea-4f08-9bba-ea4118f25747,Customer_15450,Product_979,2024-09-07,106,0.08,334.65,20,475,0.04,Toys,Europe,0.1745,0.64,111.68
1ab00979-1a55-49d0-9fbe-0c4e964acc86,Customer_17441,Product_852,2024-03-02,105,0.06,1194.78,12,425,0.03,Clothing,Europe,0.0307,1.66,50.96
6d7ee226-11c0-4ea7-9f0c-a256e653d20a,Customer_2893,Product_630,2024-04-26,96,0.09,118.55,17,446,0.04,Toys,Asia,0.1253,0.1,12.53
e456d47d-424c-4ae0-b1e3-a83873a0fe23,Customer_16858,Product_872,2024-06-01,132,0.01,894.92,18,249,0.07,Electronics,North America,0.1681,1.83,307.62
156aa210-4e22-4ff7-beee-82c6a5dfa2ed,Customer_9843,Product_769,2024-04-30,97,0.05,34.9,8,447,0.02,Home Appliances,Europe,0.0664,1.08,71.71
b99151e3-fc54-42f3-85c3-c227a28dd652,Customer_12046,Product_415,2024-04-26,93,0.27,447.23,22,398,0.06,Clothing,Asia,0.1693,0.87,147.29
2f1d6541-cd65-4972-a5f8-12ce979ece70,Customer_7101,Product_357,2024-02-26,102,0.15,73.39,7,471,0.01,Electronics,Asia,0.0899,1.37,123.16
cd173a4b-cc49-43da-b53d-1c0b81a4cf7a,Customer_4625,Product_211,2024-10-02,110,0.24,170.62,18,395,0.05,Electronics,Europe,0.063,1.41,88.83
93a18d44-18b6-4162-95da-8738bd0c12cf,Customer_12554,Product_957,2024-03-12,100,0.0,47.22,19,234,0.08,Electronics,Asia,0.0262,0.41,10.74
ddf73b4b-2f65-4ea5-914c-3c4bdefc4731,Customer_3254,Product_296,2024-11-19,109,0.18,117.83,9,179,0.05,Books,North America,0.0231,0.72,16.63
f21bb48d-d3b2-422a-886d-257a29603500,Customer_6805,Product_420,2024-01-21,110,0.01,469.62,15,230,0.07,Toys,Europe,0.0527,0.49,25.82
747742a7-73f5-4242-8b76-a62cc9d71864,Customer_11549,Product_161,2024-12-03,92,0.29,275.12,35,134,0.26,Books,Europe,0.0879,0.79,69.44
ec744f7e-e161-47c8-8ba7-b87c501c6477,Customer_8718,Product_362,2023-12-13,114,0.09,214.37,49,352,0.14,Home Appliances,North America,0.1549,1.38,213.76
07088adf-bf52-4e79-8a61-cfbf0162d670,Customer_8304,Product_35,2024-02-07,101,0.23,23.38,38,34,1.12,Clothing,Europe,0.1252,0.69,86.39
44c42b35-049d-4e0f-b6ca-b8b8bdeda60e,Customer_13767,Product_488,2024-12-01,86,0.19,470.64,6,77,0.08,Books,Asia,0.1709,0.32,54.69
a17abf8a-5cc0-48dc-95bf-b87fc596de0f,Customer_11739,Product_555,2024-11-21,93,0.29,178.04,26,240,0.11,Books,Europe,0.0329,0.53,17.44
ebf3aef9-55dd-4851-9356-c8606c7d8e26,Customer_18420,Product_599,2024-02-14,114,0.08,136.29,4,52,0.08,Home Appliances,North America,0.116,0.47,54.52
8a280bfe-8b63-493c-b9e3-94a86cc75a86,Customer_14496,Product_818,2024-06-06,96,0.1,949.1,38,351,0.11,Clothing,Asia,0.0571,1.26,71.95
ddf47dbc-9778-4034-927f-cde9675b4960,Customer_6373,Product_956,2024-11-20,95,0.1,891.22,45,251,0.18,Clothing,Asia,0.1814,1.28,232.19
a4458fd6-6212-488a-b73f-8dc136c27ba8,Customer_7498,Product_529,2024-05-03,87,0.21,989.78,45,491,0.09,Books,Asia,0.198,0.71,140.58
afa87ab6-5ea0-4a25-8ea5-18b88f300b26,Customer_17154,Product_585,2024-05-02,131,0.03,1116.47,11,25,0.44,Toys,North America,0.1129,1.24,140.0
1adac042-8cb6-4248-9e3f-d5228fde378a,Customer_1993,Product_438,2024-06-02,128,0.18,796.14,10,395,0.03,Toys,North America,0.1179,0.61,71.92
56f95f48-9e73-45e4-9b65-2a63203bea18,Customer_4961,Product_817,2024-09-14,103,0.28,298.05,25,170,0.15,Electronics,Asia,0.0899,0.44,39.56
094e47f5-4b0f-4bc4-85d6-15bb8f66d699,Customer_14884,Product_120,2024-07-11,106,0.01,1854.23,4,273,0.01,Clothing,Europe,0.0999,1.29,128.87
867ee0cf-db0b-422e-9572-b30b52f9015c,Customer_9229,Product_303,2023-12-28,105,0.0,1314.06,37,354,0.1,Clothing,Europe,0.0483,1.63,78.73
c0b07c9e-b899-4cec-adaa-42ed6e2cc0ba,Customer_16827,Product_355,2024-04-20,116,0.21,484.02,34,458,0.07,Electronics,Europe,0.0439,0.92,40.39
d8a81ae1-cba9-4e71-9a05-8467467d6539,Customer_19906,Product_103,2024-06-29,128,0.28,518.67,12,262,0.05,Toys,North America,0.145,1.7,246.5
34b2ef76-d964-4e03-bcd1-f1d0ac76fe23,Customer_3957,Product_97,2024-09-14,128,0.14,69.55,7,250,0.03,Toys,North America,0.1051,0.92,96.69
4d9c94f0-a2a0-445a-bb4d-c50c8f38d58b,Customer_3348,Product_215,2024-07-25,113,0.14,31.37,10,246,0.04,Electronics,Europe,0.0885,0.65,57.52
0f43a0c9-95a9-4a8c-8042-82021e9568e3,Customer_14873,Product_853,2024-06-28,100,0.15,278.2,27,251,0.11,Home Appliances,Europe,0.0496,0.69,34.22
f1767790-f8ef-402c-9e5f-bdfb93fb1fde,Customer_3376,Product_795,2023-12-07,97,0.15,1113.26,3,42,0.07,Books,Europe,0.1445,1.43,206.64
